,time,volume,mid_o,mid_h,mid_l,mid_c,bid_o,bid_h,bid_l,bid_c,ask_o,ask_h,ask_l,ask_c
118,2019-06-09T21:00:00.000000000Z,13751,108.508,108.715,108.314,108.451,108.458,108.709,108.305,108.434,108.558,108.721,108.323,108.468
119,2019-06-10T21:00:00.000000000Z,13840,108.441,108.802,108.350,108.519,108.422,108.796,108.344,108.509,108.460,108.808,108.357,108.529
120,2019-06-11T21:00:00.000000000Z,15055,108.519,108.572,108.220,108.506,108.509,108.558,108.213,108.495,108.529,108.612,108.226,108.517
121,2019-06-12T21:00:00.000000000Z,13538,108.495,108.536,108.167,108.398,108.477,108.530,108.161,108.382,108.513,108.543,108.173,108.414
122,2019-06-13T21:00:00.000000000Z,15069,108.369,108.588,108.158,108.557,108.334,108.581,108.152,108.544,108.404,108.610,108.164,108.570
123,2019-06-16T21:00:00.000000000Z,9492,108.504,108.723,108.478,108.538,108.473,108.717,108.459,108.519,108.534,108.729,108.490,108.558
124,2019-06-17T21:00:00.000000000Z,21442,108.538,108.678,108.062,108.441,108.519,108.671,108.053,108.419,108.558,108.685,108.071,108.463
125,2019-06-18T21:00:00.000000000Z,20241,108.444,108.616,107.904,108.102,108.433,108.610,107.897,108.089,108.455,108.623,107.911,108.115
126,2019-06-19T21:00:00.000000000Z,26548,108.099,108.144,107.212,107.302,108.082,108.137,107.202,107.290,108.116,108.150,107.222,107.315
127,2019-06-20T21:00:00.000000000Z,21310,107.288,107.734,107.048,107.322,107.262,107.728,107.042,107.297,107.313,107.740,107.054,107.346
128,2019-06-23T21:00:00.000000000Z,13583,107.308,107.536,107.249,107.297,107.284,107.530,107.243,107.286,107.332,107.543,107.255,107.308
129,2019-06-24T21:00:00.000000000Z,24302,107.290,107.410,106.780,107.170,107.273,107.405,106.773,107.120,107.307,107.416,106.786,107.220
130,2019-06-25T21:00:00.000000000Z,17015,107.182,107.849,107.104,107.789,107.158,107.843,107.089,107.769,107.205,107.856,107.112,107.809
131,2019-06-26T21:00:00.000000000Z,16819,107.802,108.162,107.650,107.786,107.780,108.156,107.642,107.755,107.824,108.168,107.657,107.816
132,2019-06-27T21:00:00.000000000Z,14971,107.798,107.938,107.565,107.902,107.772,107.927,107.558,107.852,107.823,107.975,107.571,107.952
133,2019-06-28T21:00:00.000000000Z,1,107.912,107.912,107.912,107.912,107.862,107.862,107.862,107.862,107.962,107.962,107.962,107.962
134,2019-06-30T21:00:00.000000000Z,16335,108.201,108.534,108.104,108.442,108.154,108.528,108.097,108.425,108.248,108.540,108.111,108.458
135,2019-07-01T21:00:00.000000000Z,12584,108.442,108.475,107.768,107.904,108.425,108.469,107.761,107.854,108.458,108.487,107.775,107.954
136,2019-07-02T21:00:00.000000000Z,13707,107.899,107.920,107.536,107.825,107.875,107.900,107.530,107.790,107.923,107.941,107.541,107.860
137,2019-07-03T21:00:00.000000000Z,4801,107.818,107.842,107.708,107.822,107.770,107.836,107.703,107.804,107.865,107.869,107.714,107.841
