,time,volume,mid_o,mid_h,mid_l,mid_c,bid_o,bid_h,bid_l,bid_c,ask_o,ask_h,ask_l,ask_c
334,2020-04-14T21:00:00.000000000Z,92509,1.09810,1.09911,1.08565,1.09106,1.09785,1.09887,1.08558,1.09062,1.09835,1.09961,1.08572,1.09151
335,2020-04-15T21:00:00.000000000Z,99349,1.09106,1.09112,1.08168,1.08395,1.09062,1.09103,1.08160,1.08367,1.09151,1.09151,1.08175,1.08423
336,2020-04-16T21:00:00.000000000Z,98481,1.08395,1.08925,1.08120,1.08739,1.08367,1.08918,1.08114,1.08689,1.08423,1.08937,1.08127,1.08789
337,2020-04-19T21:00:00.000000000Z,76672,1.08710,1.08968,1.08412,1.08630,1.08660,1.08961,1.08403,1.08620,1.08760,1.08981,1.08422,1.08641
338,2020-04-20T21:00:00.000000000Z,94433,1.08630,1.08804,1.08165,1.08578,1.08620,1.08797,1.08155,1.08548,1.08641,1.08828,1.08175,1.08609
339,2020-04-21T21:00:00.000000000Z,66606,1.08578,1.08854,1.08032,1.08236,1.08548,1.08847,1.08026,1.08226,1.08609,1.08879,1.08039,1.08246
340,2020-04-22T21:00:00.000000000Z,104725,1.08230,1.08468,1.07562,1.07777,1.08214,1.08460,1.07554,1.07756,1.08247,1.08481,1.07569,1.07798
341,2020-04-23T21:00:00.000000000Z,85765,1.07770,1.08298,1.07272,1.08232,1.07742,1.08281,1.07265,1.08182,1.07799,1.08315,1.07279,1.08282
342,2020-04-26T21:00:00.000000000Z,73064,1.08228,1.08604,1.08114,1.08288,1.08208,1.08597,1.08106,1.08268,1.08248,1.08610,1.08122,1.08307
343,2020-04-27T21:00:00.000000000Z,77732,1.08288,1.08886,1.08096,1.08201,1.08268,1.08878,1.08089,1.08187,1.08307,1.08893,1.08104,1.08215
344,2020-04-28T21:00:00.000000000Z,83074,1.08208,1.08858,1.08189,1.08758,1.08158,1.08851,1.08151,1.08708,1.08258,1.08865,1.08207,1.08808
345,2020-04-29T21:00:00.000000000Z,117964,1.08758,1.09725,1.08330,1.09520,1.08708,1.09714,1.08322,1.09506,1.08808,1.09743,1.08337,1.09534
346,2020-04-30T21:00:00.000000000Z,71075,1.09548,1.10192,1.09346,1.09794,1.09503,1.10176,1.09339,1.09744,1.09594,1.10208,1.09352,1.09844
347,2020-05-03T21:00:00.000000000Z,79410,1.09715,1.09749,1.08958,1.09054,1.09665,1.09726,1.08951,1.09004,1.09765,1.09799,1.08964,1.09104
348,2020-05-04T21:00:00.000000000Z,74242,1.09089,1.09258,1.08261,1.08376,1.09039,1.09245,1.08243,1.08358,1.09139,1.09285,1.08269,1.08395
349,2020-05-05T21:00:00.000000000Z,78416,1.08435,1.08460,1.07820,1.07956,1.08385,1.08440,1.07813,1.07940,1.08485,1.08502,1.07827,1.07972
350,2020-05-06T21:00:00.000000000Z,89541,1.07942,1.08342,1.07667,1.08324,1.07910,1.08334,1.07661,1.08309,1.07974,1.08351,1.07673,1.08338
351,2020-05-07T21:00:00.000000000Z,63094,1.08324,1.08755,1.08151,1.08384,1.08309,1.08747,1.08144,1.08334,1.08338,1.08763,1.08157,1.08434
352,2020-05-10T21:00:00.000000000Z,76724,1.08323,1.08506,1.08008,1.08070,1.08273,1.08498,1.07994,1.08046,1.08373,1.08515,1.08020,1.08094
353,2020-05-11T21:00:00.000000000Z,80891,1.08064,1.08852,1.07845,1.08474,1.08033,1.08845,1.07838,1.08464,1.08095,1.08859,1.07852,1.08485
354,2020-05-12T21:00:00.000000000Z,90827,1.08479,1.08965,1.08116,1.08186,1.08460,1.08957,1.08110,1.08176,1.08498,1.08974,1.08123,1.08196
355,2020-05-13T21:00:00.000000000Z,82259,1.08186,1.08240,1.07750,1.08046,1.08176,1.08234,1.07742,1.08036,1.08196,1.08247,1.07757,1.08057
356,2020-05-14T21:00:00.000000000Z,80077,1.08046,1.08510,1.07890,1.08197,1.08036,1.08503,1.07883,1.08147,1.08057,1.08518,1.07896,1.08247
357,2020-05-17T21:00:00.000000000Z,78142,1.08132,1.09271,1.07998,1.09150,1.08082,1.09264,1.07991,1.09128,1.08182,1.09279,1.08004,1.09171
358,2020-05-18T21:00:00.000000000Z,81974,1.09153,1.09762,1.09022,1.09234,1.09128,1.09756,1.09016,1.09220,1.09178,1.09768,1.09029,1.09247
359,2020-05-19T21:00:00.000000000Z,73646,1.09263,1.09991,1.09191,1.09790,1.09213,1.09984,1.09172,1.09780,1.09313,1.09998,1.09199,1.09800
360,2020-05-20T21:00:00.000000000Z,73792,1.09799,1.10085,1.09372,1.09505,1.09761,1.10078,1.09363,1.09490,1.09837,1.10092,1.09380,1.09520
361,2020-05-21T21:00:00.000000000Z,65498,1.09505,1.09538,1.08854,1.09024,1.09490,1.09531,1.08848,1.08974,1.09520,1.09567,1.08861,1.09073
362,2020-05-24T21:00:00.000000000Z,34234,1.09012,1.09146,1.08706,1.08969,1.08962,1.09139,1.08698,1.08944,1.09062,1.09152,1.08713,1.08994
363,2020-05-25T21:00:00.000000000Z,75745,1.08969,1.09959,1.08924,1.09822,1.08944,1.09952,1.08891,1.09810,1.08994,1.09967,1.08933,1.09833
364,2020-05-26T21:00:00.000000000Z,118351,1.09827,1.10310,1.09338,1.10091,1.09809,1.10303,1.09330,1.10082,1.09845,1.10318,1.09347,1.10100
365,2020-05-27T21:00:00.000000000Z,106298,1.10058,1.10938,1.09917,1.10773,1.10008,1.10931,1.09910,1.10755,1.10108,1.10945,1.09924,1.10791
366,2020-05-28T21:00:00.000000000Z,121545,1.10773,1.11454,1.10699,1.11053,1.10755,1.11447,1.10675,1.11003,1.10791,1.11461,1.10707,1.11103
367,2020-05-31T21:00:00.000000000Z,97930,1.11053,1.11542,1.11004,1.11345,1.11003,1.11534,1.10998,1.11328,1.11103,1.11551,1.11011,1.11362
368,2020-06-01T21:00:00.000000000Z,117118,1.11360,1.11962,1.11154,1.11692,1.11345,1.11955,1.11147,1.11681,1.11374,1.11969,1.11161,1.11702
369,2020-06-02T21:00:00.000000000Z,127219,1.11692,1.12580,1.11669,1.12332,1.11681,1.12572,1.11658,1.12322,1.11702,1.12590,1.11679,1.12343
370,2020-06-03T21:00:00.000000000Z,138198,1.12340,1.13626,1.11946,1.13364,1.12301,1.13618,1.11939,1.13352,1.12379,1.13634,1.11954,1.13375
371,2020-06-04T21:00:00.000000000Z,126671,1.13378,1.13839,1.12784,1.12916,1.13361,1.13833,1.12775,1.12904,1.13394,1.13848,1.12792,1.12928
372,2020-06-07T21:00:00.000000000Z,102514,1.12982,1.13200,1.12683,1.12942,1.12932,1.13192,1.12676,1.12930,1.13032,1.13209,1.12690,1.12955
373,2020-06-08T21:00:00.000000000Z,116774,1.12927,1.13638,1.12410,1.13384,1.12909,1.13632,1.12402,1.13376,1.12945,1.13645,1.12418,1.13393
374,2020-06-09T21:00:00.000000000Z,134159,1.13399,1.14224,1.13218,1.13751,1.13359,1.14211,1.13196,1.13713,1.13439,1.14237,1.13239,1.13789
375,2020-06-10T21:00:00.000000000Z,154090,1.13751,1.14036,1.12886,1.12981,1.13713,1.14028,1.12853,1.12967,1.13789,1.14045,1.12894,1.12995
376,2020-06-11T21:00:00.000000000Z,152589,1.12956,1.13406,1.12126,1.12554,1.12906,1.13399,1.12119,1.12504,1.13006,1.13413,1.12133,1.12604
377,2020-06-14T21:00:00.000000000Z,148242,1.12344,1.13327,1.12266,1.13228,1.12316,1.13320,1.12256,1.13219,1.12373,1.13334,1.12276,1.13236
378,2020-06-15T21:00:00.000000000Z,134691,1.13246,1.13534,1.12276,1.12632,1.13226,1.13527,1.12267,1.12623,1.13266,1.13541,1.12284,1.12640
379,2020-06-16T21:00:00.000000000Z,121786,1.12636,1.12942,1.12070,1.12436,1.12586,1.12934,1.12061,1.12417,1.12686,1.12949,1.12078,1.12454
380,2020-06-17T21:00:00.000000000Z,114201,1.12427,1.12615,1.11855,1.12049,1.12398,1.12608,1.11847,1.12036,1.12456,1.12623,1.11863,1.12062
381,2020-06-18T21:00:00.000000000Z,105047,1.12049,1.12544,1.11684,1.11776,1.12036,1.12537,1.11673,1.11761,1.12062,1.12551,1.11691,1.11792
382,2020-06-21T21:00:00.000000000Z,90943,1.11822,1.12700,1.11685,1.12616,1.11772,1.12692,1.11674,1.12566,1.11872,1.12707,1.11695,1.12666
383,2020-06-22T21:00:00.000000000Z,117253,1.12625,1.13487,1.12332,1.13088,1.12575,1.13480,1.12321,1.13078,1.12675,1.13494,1.12340,1.13097
384,2020-06-23T21:00:00.000000000Z,111762,1.13095,1.13260,1.12483,1.12507,1.13075,1.13252,1.12476,1.12492,1.13115,1.13267,1.12490,1.12522
385,2020-06-24T21:00:00.000000000Z,118208,1.12528,1.12598,1.11906,1.12180,1.12488,1.12591,1.11899,1.12168,1.12567,1.12606,1.11912,1.12191
386,2020-06-25T21:00:00.000000000Z,81999,1.12180,1.12395,1.11953,1.12184,1.12168,1.12388,1.11946,1.12164,1.12191,1.12403,1.11960,1.12205
387,2020-06-28T21:00:00.000000000Z,84180,1.12187,1.12878,1.12176,1.12424,1.12137,1.12873,1.12130,1.12415,1.12237,1.12885,1.12190,1.12433
388,2020-06-29T21:00:00.000000000Z,99725,1.12401,1.12620,1.11911,1.12331,1.12351,1.12614,1.11903,1.12315,1.12451,1.12627,1.11918,1.12347
389,2020-06-30T21:00:00.000000000Z,90252,1.12343,1.12751,1.11848,1.12514,1.12293,1.12744,1.11837,1.12501,1.12393,1.12758,1.11858,1.12527
390,2020-07-01T21:00:00.000000000Z,90789,1.12514,1.13026,1.12234,1.12394,1.12501,1.13020,1.12188,1.12384,1.12527,1.13033,1.12245,1.12403
391,2020-07-02T21:00:00.000000000Z,59036,1.12394,1.12518,1.12194,1.12479,1.12384,1.12492,1.12186,1.12429,1.12403,1.12555,1.12200,1.12529
392,2020-07-05T21:00:00.000000000Z,81756,1.12473,1.13455,1.12432,1.13094,1.12423,1.13449,1.12391,1.13076,1.12523,1.13462,1.12445,1.13113
393,2020-07-06T21:00:00.000000000Z,92426,1.13119,1.13325,1.12590,1.12744,1.13070,1.13318,1.12581,1.12726,1.13168,1.13333,1.12598,1.12762
394,2020-07-07T21:00:00.000000000Z,89549,1.12767,1.13516,1.12624,1.13298,1.12717,1.13505,1.12615,1.13287,1.12817,1.13556,1.12632,1.13310
395,2020-07-08T21:00:00.000000000Z,104729,1.13298,1.13707,1.12802,1.12852,1.13287,1.13699,1.12774,1.12837,1.13310,1.13715,1.12810,1.12868
396,2020-07-09T21:00:00.000000000Z,81510,1.12848,1.13248,1.12548,1.13002,1.12808,1.13242,1.12540,1.12977,1.12887,1.13256,1.12556,1.13028
397,2020-07-12T21:00:00.000000000Z,86512,1.13092,1.13750,1.13009,1.13432,1.13042,1.13744,1.13002,1.13420,1.13142,1.13787,1.13015,1.13443
398,2020-07-13T21:00:00.000000000Z,106478,1.13432,1.14088,1.13254,1.14000,1.13420,1.14081,1.13232,1.13985,1.13443,1.14094,1.13261,1.14014
399,2020-07-14T21:00:00.000000000Z,100308,1.14018,1.14520,1.13910,1.14120,1.13979,1.14512,1.13901,1.14108,1.14058,1.14528,1.13919,1.14133
400,2020-07-15T21:00:00.000000000Z,102144,1.14120,1.14418,1.13705,1.13837,1.14108,1.14411,1.13698,1.13827,1.14133,1.14424,1.13712,1.13847
401,2020-07-16T21:00:00.000000000Z,73024,1.13837,1.14438,1.13778,1.14282,1.13827,1.14432,1.13737,1.14252,1.13847,1.14444,1.13786,1.14312
402,2020-07-19T21:00:00.000000000Z,104209,1.14138,1.14679,1.14024,1.14474,1.14088,1.14672,1.14017,1.14461,1.14188,1.14686,1.14031,1.14488
403,2020-07-20T21:00:00.000000000Z,111043,1.14474,1.15398,1.14230,1.15269,1.14461,1.15391,1.14223,1.15257,1.14488,1.15410,1.14237,1.15281
404,2020-07-21T21:00:00.000000000Z,129890,1.15269,1.16016,1.15069,1.15698,1.15257,1.16009,1.15059,1.15687,1.15281,1.16025,1.15076,1.15709
405,2020-07-22T21:00:00.000000000Z,115345,1.15684,1.16268,1.15404,1.15963,1.15634,1.16260,1.15397,1.15952,1.15734,1.16277,1.15412,1.15974
406,2020-07-23T21:00:00.000000000Z,115447,1.15970,1.16581,1.15812,1.16558,1.15920,1.16571,1.15806,1.16540,1.16020,1.16605,1.15818,1.16577
407,2020-07-26T21:00:00.000000000Z,123653,1.16470,1.17814,1.16422,1.17516,1.16420,1.17809,1.16387,1.17502,1.16520,1.17823,1.16430,1.17529
408,2020-07-27T21:00:00.000000000Z,126006,1.17516,1.17736,1.16987,1.17161,1.17502,1.17729,1.16980,1.17138,1.17529,1.17744,1.16994,1.17184
409,2020-07-28T21:00:00.000000000Z,121087,1.17195,1.18067,1.17140,1.17916,1.17145,1.18054,1.17114,1.17904,1.17245,1.18085,1.17148,1.17928
410,2020-07-29T21:00:00.000000000Z,128163,1.17916,1.18484,1.17310,1.18475,1.17904,1.18475,1.17304,1.18465,1.17928,1.18493,1.17315,1.18485
411,2020-07-30T21:00:00.000000000Z,154943,1.18475,1.19088,1.17612,1.17790,1.18465,1.19081,1.17602,1.17751,1.18485,1.19095,1.17623,1.17828
412,2020-08-02T21:00:00.000000000Z,112887,1.17790,1.17969,1.16960,1.17622,1.17751,1.17962,1.16950,1.17611,1.17828,1.17976,1.16966,1.17632
413,2020-08-03T21:00:00.000000000Z,113901,1.17622,1.18064,1.17214,1.18027,1.17611,1.18056,1.17207,1.18014,1.17632,1.18071,1.17221,1.18040
414,2020-08-04T21:00:00.000000000Z,110999,1.18013,1.19050,1.17930,1.18638,1.17963,1.19043,1.17921,1.18628,1.18063,1.19057,1.17937,1.18649
415,2020-08-05T21:00:00.000000000Z,129225,1.18668,1.19170,1.18180,1.18775,1.18618,1.19154,1.18173,1.18759,1.18718,1.19186,1.18187,1.18791
416,2020-08-06T21:00:00.000000000Z,126613,1.18775,1.18833,1.17552,1.17860,1.18759,1.18825,1.17545,1.17835,1.18791,1.18851,1.17560,1.17885
417,2020-08-09T21:00:00.000000000Z,86381,1.17934,1.18008,1.17362,1.17368,1.17884,1.18000,1.17351,1.17358,1.17984,1.18015,1.17370,1.17379
418,2020-08-10T21:00:00.000000000Z,122109,1.17376,1.18080,1.17222,1.17403,1.17360,1.18069,1.17213,1.17390,1.17391,1.18092,1.17231,1.17416
419,2020-08-11T21:00:00.000000000Z,121309,1.17426,1.18172,1.17112,1.17847,1.17393,1.18161,1.17104,1.17834,1.17458,1.18183,1.17119,1.17860
420,2020-08-12T21:00:00.000000000Z,110574,1.17832,1.18642,1.17811,1.18142,1.17783,1.18636,1.17764,1.18132,1.17881,1.18648,1.17838,1.18152
421,2020-08-13T21:00:00.000000000Z,98387,1.18134,1.18504,1.17817,1.18426,1.18119,1.18498,1.17810,1.18403,1.18148,1.18511,1.17824,1.18449
422,2020-08-16T21:00:00.000000000Z,85623,1.18425,1.18811,1.18288,1.18706,1.18375,1.18804,1.18256,1.18692,1.18475,1.18818,1.18295,1.18720
423,2020-08-17T21:00:00.000000000Z,114205,1.18722,1.19658,1.18677,1.19312,1.18687,1.19650,1.18627,1.19303,1.18757,1.19666,1.18696,1.19322
424,2020-08-18T21:00:00.000000000Z,120845,1.19312,1.19529,1.18304,1.18382,1.19303,1.19522,1.18290,1.18358,1.19322,1.19536,1.18313,1.18406
425,2020-08-19T21:00:00.000000000Z,131704,1.18376,1.18688,1.18022,1.18601,1.18351,1.18681,1.18015,1.18590,1.18401,1.18695,1.18028,1.18612
426,2020-08-20T21:00:00.000000000Z,117602,1.18601,1.18830,1.17542,1.17963,1.18590,1.18822,1.17535,1.17945,1.18612,1.18839,1.17548,1.17981
427,2020-08-23T21:00:00.000000000Z,90166,1.17945,1.18496,1.17842,1.17877,1.17895,1.18490,1.17834,1.17864,1.17995,1.18503,1.17850,1.17890
428,2020-08-24T21:00:00.000000000Z,102615,1.17923,1.18436,1.17844,1.18344,1.17873,1.18429,1.17837,1.18333,1.17973,1.18445,1.17850,1.18355
429,2020-08-25T21:00:00.000000000Z,99999,1.18357,1.18394,1.17723,1.18304,1.18323,1.18386,1.17717,1.18294,1.18391,1.18402,1.17729,1.18314
430,2020-08-26T21:00:00.000000000Z,164072,1.18304,1.19021,1.17625,1.18218,1.18294,1.19010,1.17614,1.18208,1.18314,1.19032,1.17635,1.18229
431,2020-08-27T21:00:00.000000000Z,140754,1.18218,1.19198,1.18111,1.19046,1.18208,1.19192,1.18103,1.19032,1.18229,1.19205,1.18118,1.19061
432,2020-08-30T21:00:00.000000000Z,113170,1.19075,1.19660,1.18841,1.19362,1.19025,1.19652,1.18834,1.19348,1.19125,1.19668,1.18848,1.19375
433,2020-08-31T21:00:00.000000000Z,143155,1.19357,1.20114,1.19014,1.19119,1.19307,1.20105,1.19006,1.19108,1.19407,1.20123,1.19021,1.19130
434,2020-09-01T21:00:00.000000000Z,130698,1.19134,1.19288,1.18222,1.18551,1.19108,1.19280,1.18212,1.18540,1.19159,1.19296,1.18232,1.18562
435,2020-09-02T21:00:00.000000000Z,133630,1.18531,1.18646,1.17890,1.18518,1.18489,1.18640,1.17883,1.18509,1.18573,1.18656,1.17898,1.18526
436,2020-09-03T21:00:00.000000000Z,138709,1.18503,1.18654,1.17808,1.18383,1.18453,1.18648,1.17801,1.18372,1.18553,1.18661,1.17815,1.18394
437,2020-09-06T21:00:00.000000000Z,59603,1.18475,1.18493,1.18122,1.18136,1.18425,1.18482,1.18098,1.18109,1.18525,1.18543,1.18131,1.18162
438,2020-09-07T21:00:00.000000000Z,135812,1.18142,1.18274,1.17655,1.17740,1.18093,1.18266,1.17647,1.17729,1.18192,1.18281,1.17663,1.17751
439,2020-09-08T21:00:00.000000000Z,119455,1.17767,1.18340,1.17528,1.18028,1.17717,1.18332,1.17521,1.18013,1.17817,1.18351,1.17535,1.18043
440,2020-09-09T21:00:00.000000000Z,143601,1.18023,1.19172,1.17997,1.18145,1.17973,1.19164,1.17947,1.18133,1.18073,1.19181,1.18014,1.18157
441,2020-09-10T21:00:00.000000000Z,96735,1.18145,1.18742,1.18145,1.18468,1.18133,1.18735,1.18100,1.18450,1.18157,1.18750,1.18157,1.18487
442,2020-09-13T21:00:00.000000000Z,77146,1.18399,1.18880,1.18320,1.18634,1.18349,1.18873,1.18312,1.18625,1.18449,1.18886,1.18329,1.18644
443,2020-09-14T21:00:00.000000000Z,88030,1.18630,1.19006,1.18395,1.18468,1.18591,1.18999,1.18387,1.18460,1.18670,1.19013,1.18403,1.18477
444,2020-09-15T21:00:00.000000000Z,121855,1.18498,1.18825,1.17878,1.18166,1.18461,1.18816,1.17866,1.18154,1.18536,1.18834,1.17888,1.18177
445,2020-09-16T21:00:00.000000000Z,129265,1.18166,1.18525,1.17372,1.18478,1.18154,1.18518,1.17361,1.18467,1.18177,1.18532,1.17383,1.18489
446,2020-09-17T21:00:00.000000000Z,91778,1.18478,1.18704,1.18262,1.18400,1.18467,1.18696,1.18254,1.18376,1.18489,1.18713,1.18269,1.18423
447,2020-09-20T21:00:00.000000000Z,123233,1.18423,1.18719,1.17316,1.17709,1.18373,1.18712,1.17306,1.17696,1.18473,1.18727,1.17324,1.17722
448,2020-09-21T21:00:00.000000000Z,127417,1.17664,1.17727,1.16916,1.17077,1.17614,1.17709,1.16909,1.17067,1.17714,1.17777,1.16924,1.17087
449,2020-09-22T21:00:00.000000000Z,120646,1.17072,1.17191,1.16514,1.16602,1.17035,1.17184,1.16508,1.16592,1.17110,1.17198,1.16521,1.16612
450,2020-09-23T21:00:00.000000000Z,118490,1.16602,1.16870,1.16265,1.16673,1.16592,1.16862,1.16258,1.16623,1.16612,1.16877,1.16272,1.16723
451,2020-09-24T21:00:00.000000000Z,101935,1.16673,1.16852,1.16124,1.16316,1.16623,1.16846,1.16117,1.16277,1.16723,1.16861,1.16130,1.16355
452,2020-09-27T21:00:00.000000000Z,89041,1.16260,1.16802,1.16154,1.16634,1.16210,1.16795,1.16143,1.16591,1.16310,1.16808,1.16162,1.16677
453,2020-09-28T21:00:00.000000000Z,92699,1.16634,1.17456,1.16618,1.17434,1.16591,1.17449,1.16576,1.17420,1.16677,1.17467,1.16633,1.17449
454,2020-09-29T21:00:00.000000000Z,116008,1.17438,1.17552,1.16845,1.17208,1.17418,1.17544,1.16836,1.17186,1.17457,1.17559,1.16853,1.17229
455,2020-09-30T21:00:00.000000000Z,124490,1.17208,1.17698,1.17172,1.17460,1.17186,1.17690,1.17153,1.17451,1.17229,1.17705,1.17180,1.17469
456,2020-10-01T21:00:00.000000000Z,123281,1.17475,1.17505,1.16959,1.17167,1.17425,1.17470,1.16950,1.17153,1.17525,1.17555,1.16966,1.17181
457,2020-10-04T21:00:00.000000000Z,80893,1.17130,1.17976,1.17057,1.17850,1.17095,1.17969,1.17007,1.17838,1.17165,1.17982,1.17092,1.17862
458,2020-10-05T21:00:00.000000000Z,104266,1.17850,1.18078,1.17320,1.17340,1.17838,1.18072,1.17311,1.17329,1.17862,1.18085,1.17328,1.17352
459,2020-10-06T21:00:00.000000000Z,90913,1.17338,1.17819,1.17252,1.17645,1.17325,1.17813,1.17244,1.17611,1.17351,1.17826,1.17258,1.17679
460,2020-10-07T21:00:00.000000000Z,75468,1.17634,1.17818,1.17328,1.17602,1.17584,1.17811,1.17317,1.17589,1.17684,1.17825,1.17337,1.17614
461,2020-10-08T21:00:00.000000000Z,76464,1.17602,1.18314,1.17529,1.18283,1.17589,1.18304,1.17479,1.18233,1.17614,1.18353,1.17579,1.18333
462,2020-10-11T21:00:00.000000000Z,63666,1.18127,1.18269,1.17868,1.18127,1.18077,1.18263,1.17860,1.18101,1.18177,1.18276,1.17876,1.18153
463,2020-10-12T21:00:00.000000000Z,81437,1.18138,1.18162,1.17306,1.17457,1.18114,1.18146,1.17287,1.17446,1.18163,1.18208,1.17316,1.17468
464,2020-10-13T21:00:00.000000000Z,74252,1.17457,1.17710,1.17200,1.17462,1.17446,1.17703,1.17183,1.17447,1.17468,1.17718,1.17208,1.17478
465,2020-10-14T21:00:00.000000000Z,88916,1.17462,1.17580,1.16886,1.17073,1.17447,1.17573,1.16878,1.17064,1.17478,1.17586,1.16891,1.17082
466,2020-10-15T21:00:00.000000000Z,78070,1.17073,1.17462,1.16940,1.17174,1.17064,1.17455,1.16933,1.17124,1.17082,1.17468,1.16946,1.17224
467,2020-10-18T21:00:00.000000000Z,74904,1.17210,1.17938,1.17033,1.17704,1.17164,1.17932,1.17027,1.17693,1.17256,1.17944,1.17038,1.17714
468,2020-10-19T21:00:00.000000000Z,75625,1.17695,1.18408,1.17599,1.18222,1.17645,1.18402,1.17593,1.18209,1.17745,1.18418,1.17605,1.18235
469,2020-10-20T21:00:00.000000000Z,92413,1.18226,1.18808,1.18220,1.18596,1.18208,1.18802,1.18199,1.18586,1.18245,1.18815,1.18237,1.18607
470,2020-10-21T21:00:00.000000000Z,81358,1.18589,1.18670,1.18114,1.18186,1.18539,1.18663,1.18106,1.18179,1.18639,1.18685,1.18121,1.18192
471,2020-10-22T21:00:00.000000000Z,78496,1.18186,1.18650,1.17868,1.18612,1.18179,1.18643,1.17860,1.18587,1.18192,1.18659,1.17875,1.18638
472,2020-10-25T21:00:00.000000000Z,79272,1.18529,1.18605,1.18033,1.18094,1.18479,1.18577,1.18027,1.18084,1.18579,1.18633,1.18039,1.18103
473,2020-10-26T21:00:00.000000000Z,68202,1.18094,1.18388,1.17928,1.17954,1.18084,1.18382,1.17915,1.17943,1.18103,1.18395,1.17938,1.17964
474,2020-10-27T21:00:00.000000000Z,100608,1.17972,1.17976,1.17178,1.17460,1.17940,1.17940,1.17171,1.17453,1.18003,1.18025,1.17184,1.17466
475,2020-10-28T21:00:00.000000000Z,105722,1.17460,1.17589,1.16502,1.16728,1.17453,1.17581,1.16496,1.16711,1.17466,1.17597,1.16508,1.16746
476,2020-10-29T21:00:00.000000000Z,98590,1.16745,1.17043,1.16400,1.16480,1.16728,1.17038,1.16392,1.16430,1.16762,1.17050,1.16407,1.16529
477,2020-11-01T22:00:00.000000000Z,79365,1.16501,1.16558,1.16222,1.16404,1.16461,1.16552,1.16214,1.16398,1.16541,1.16565,1.16230,1.16411
478,2020-11-02T22:00:00.000000000Z,74323,1.16387,1.17399,1.16236,1.17196,1.16337,1.17393,1.16186,1.17181,1.16437,1.17406,1.16286,1.17210
479,2020-11-03T22:00:00.000000000Z,196249,1.17178,1.17707,1.16027,1.17226,1.17128,1.17694,1.16016,1.17189,1.17228,1.17720,1.16038,1.17264
480,2020-11-04T22:00:00.000000000Z,138191,1.17226,1.18598,1.17109,1.18284,1.17189,1.18591,1.17102,1.18254,1.17264,1.18604,1.17116,1.18313
481,2020-11-05T22:00:00.000000000Z,129088,1.18254,1.18910,1.17954,1.18737,1.18204,1.18904,1.17947,1.18698,1.18304,1.18916,1.17961,1.18776
482,2020-11-08T22:00:00.000000000Z,177845,1.18906,1.19202,1.17955,1.18136,1.18892,1.19195,1.17948,1.18127,1.18921,1.19209,1.17962,1.18146
483,2020-11-09T22:00:00.000000000Z,138626,1.18147,1.18434,1.17796,1.18156,1.18097,1.18428,1.17789,1.18142,1.18197,1.18440,1.17804,1.18171
484,2020-11-10T22:00:00.000000000Z,86786,1.18153,1.18330,1.17456,1.17783,1.18127,1.18322,1.17449,1.17776,1.18179,1.18337,1.17461,1.17790
485,2020-11-11T22:00:00.000000000Z,91078,1.17762,1.18232,1.17587,1.18050,1.17723,1.18226,1.17581,1.18037,1.17801,1.18239,1.17593,1.18062
486,2020-11-12T22:00:00.000000000Z,67607,1.18050,1.18375,1.17990,1.18348,1.18037,1.18367,1.17983,1.18319,1.18062,1.18383,1.17996,1.18378
487,2020-11-15T22:00:00.000000000Z,91525,1.18421,1.18690,1.18143,1.18531,1.18392,1.18682,1.18136,1.18522,1.18450,1.18697,1.18150,1.18540
488,2020-11-16T22:00:00.000000000Z,76151,1.18522,1.18938,1.18426,1.18610,1.18485,1.18932,1.18418,1.18602,1.18560,1.18945,1.18433,1.18618
489,2020-11-17T22:00:00.000000000Z,77663,1.18610,1.18912,1.18492,1.18542,1.18602,1.18906,1.18486,1.18528,1.18618,1.18918,1.18498,1.18556
490,2020-11-18T22:00:00.000000000Z,80978,1.18558,1.18826,1.18163,1.18740,1.18531,1.18819,1.18157,1.18734,1.18585,1.18834,1.18169,1.18747
491,2020-11-19T22:00:00.000000000Z,69687,1.18740,1.18908,1.18498,1.18564,1.18734,1.18901,1.18491,1.18549,1.18747,1.18915,1.18505,1.18579
492,2020-11-22T22:00:00.000000000Z,82920,1.18558,1.19062,1.18002,1.18412,1.18513,1.19053,1.17994,1.18402,1.18602,1.19070,1.18010,1.18423
493,2020-11-23T22:00:00.000000000Z,81171,1.18412,1.18960,1.18369,1.18924,1.18402,1.18952,1.18326,1.18918,1.18423,1.18970,1.18392,1.18931
494,2020-11-24T22:00:00.000000000Z,94044,1.18912,1.19298,1.18819,1.19136,1.18886,1.19292,1.18813,1.19122,1.18937,1.19307,1.18825,1.19149
495,2020-11-25T22:00:00.000000000Z,49768,1.19169,1.19410,1.18854,1.19136,1.19120,1.19404,1.18848,1.19101,1.19218,1.19417,1.18859,1.19172
496,2020-11-26T22:00:00.000000000Z,59293,1.19130,1.19644,1.19076,1.19634,1.19095,1.19623,1.19057,1.19619,1.19164,1.19680,1.19091,1.19650
497,2020-11-29T22:00:00.000000000Z,92137,1.19618,1.20033,1.19232,1.19249,1.19593,1.20027,1.19200,1.19225,1.19644,1.20041,1.19245,1.19273
498,2020-11-30T22:00:00.000000000Z,96983,1.19271,1.20766,1.19269,1.20722,1.19253,1.20760,1.19235,1.20714,1.19289,1.20774,1.19287,1.20729
